     1	1
     2	1.9468
     3	2.80382
     4	3.74184
     5	4.2582
     6	5.20666
     7	5.87097
     8	6.74414
     9	8.10008
    10	8.86174
    11	9.69941
    12	10.2911
    13	11.1689
    14	11.7439
    15	12.6406
    16	10.5712
    17	10.8505
    18	10.5835
    19	11.215
    20	11.6443
    21	11.5654
    22	11.4127
    23	12.1549
    24	12.5763
    25	12.846
    26	12.8028
    27	12.9112
